,CustomerID,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,Overall_Score,Segment
3370,13895,-21,119,2588.12,4,1,0,5,Mid Value
3371,13924,-2,137,1682.08,4,1,0,5,Mid Value
3372,13949,-3,160,2427.32,4,1,0,5,Mid Value
3373,13956,-5,152,1026.42,4,1,0,5,Mid Value
3374,13971,-9,158,2702.2200000000003,4,1,0,5,Mid Value
3375,13982,-39,115,1861.11,4,1,0,5,Mid Value
3376,13983,-30,112,2590.46,4,1,0,5,Mid Value
3377,13988,-20,239,4098.8,4,1,0,5,Mid Value
3378,13993,-32,125,3409.66,4,1,0,5,Mid Value
3379,13994,-4,155,2313.14,4,1,0,5,Mid Value
3380,13999,-10,212,3865.26,4,1,0,5,Mid Value
3381,14030,-18,243,2360.09,4,1,0,5,Mid Value
3382,14032,-2,152,2929.84,4,1,0,5,Mid Value
3383,14040,-41,241,3542.19,4,1,0,5,Mid Value
3384,14044,-27,209,652.82,4,1,0,5,Mid Value
3385,14083,-4,181,1018.43,4,1,0,5,Mid Value
3386,14092,-8,217,4063.1,4,1,0,5,Mid Value
3387,14093,-12,105,442.85,4,1,0,5,Mid Value
3388,14099,-16,252,3092.9700000000003,4,1,0,5,Mid Value
3389,14112,-23,173,2774.17,4,1,0,5,Mid Value
3390,14121,-4,161,2740.3,4,1,0,5,Mid Value
3391,14125,-11,167,2740.43,4,1,0,5,Mid Value
3392,14132,-2,201,3580.13,4,1,0,5,Mid Value
3393,14146,-9,245,2949.57,4,1,0,5,Mid Value
3394,14179,-41,165,719.78,4,1,0,5,Mid Value
3395,14215,-12,109,1777.92,4,1,0,5,Mid Value
3396,14217,-2,107,1925.3600000000001,4,1,0,5,Mid Value
3397,14221,-42,194,3427.85,4,1,0,5,Mid Value
3398,14227,-26,183,3315.71,4,1,0,5,Mid Value
3399,14232,-32,118,2043.93,4,1,0,5,Mid Value
3400,14234,-22,159,775.46,4,1,0,5,Mid Value
3401,14239,-43,116,2323.5,4,1,0,5,Mid Value
3402,14243,-9,148,2535.88,4,1,0,5,Mid Value
3403,14250,-7,111,1904.05,4,1,0,5,Mid Value
3404,14262,-8,143,2618.23,4,1,0,5,Mid Value
3405,14277,-15,228,3957.0,4,1,0,5,Mid Value
3406,14282,-3,156,3729.34,4,1,0,5,Mid Value
3407,14290,-11,103,2307.4500000000003,4,1,0,5,Mid Value
3408,14291,-2,238,3873.3,4,1,0,5,Mid Value
3409,14299,-8,162,2855.35,4,1,0,5,Mid Value
3410,14309,-8,123,2319.68,4,1,0,5,Mid Value
3411,14315,-21,104,2456.98,4,1,0,5,Mid Value
3412,14321,-11,123,1530.75,4,1,0,5,Mid Value
3413,14334,-17,163,2539.46,4,1,0,5,Mid Value
3414,14360,-32,118,2128.23,4,1,0,5,Mid Value
3415,14382,-26,131,626.0699999999999,4,1,0,5,Mid Value
3416,14387,-33,140,1770.56,4,1,0,5,Mid Value
3417,14388,-9,191,3172.04,4,1,0,5,Mid Value
3418,14401,-4,183,4039.98,4,1,0,5,Mid Value
3419,14404,-34,104,1434.72,4,1,0,5,Mid Value
3420,14408,-11,107,2606.53,4,1,0,5,Mid Value
3421,14410,-16,287,576.3,4,1,0,5,Mid Value
3422,14418,-4,124,1937.25,4,1,0,5,Mid Value
3423,14419,-11,206,1058.06,4,1,0,5,Mid Value
3424,14422,-1,222,4263.64,4,1,0,5,Mid Value
3425,14426,-19,264,3918.9,4,1,0,5,Mid Value
3426,14428,-7,148,1230.14,4,1,0,5,Mid Value
3427,14446,-1,293,1039.58,4,1,0,5,Mid Value
3428,14449,-19,258,907.1,4,1,0,5,Mid Value
3429,14482,-18,144,2068.15,4,1,0,5,Mid Value
3430,14487,-27,145,1183.58,4,1,0,5,Mid Value
3431,14493,-7,123,2362.84,4,1,0,5,Mid Value
3432,14498,-43,193,1957.32,4,1,0,5,Mid Value
3433,14499,-26,194,815.32,4,1,0,5,Mid Value
3434,14503,-3,164,3543.26,4,1,0,5,Mid Value
3435,14524,-32,203,1867.68,4,1,0,5,Mid Value
3436,14525,-9,298,4221.37,4,1,0,5,Mid Value
3437,14530,-26,216,2925.91,4,1,0,5,Mid Value
3438,14543,-4,107,2916.17,4,1,0,5,Mid Value
3439,14544,-24,114,2024.45,4,1,0,5,Mid Value
3440,14553,-19,113,859.27,4,1,0,5,Mid Value
3441,14554,-10,216,2381.04,4,1,0,5,Mid Value
3442,14572,-3,273,2803.69,4,1,0,5,Mid Value
3443,14577,-13,123,859.71,4,1,0,5,Mid Value
3444,14591,-15,197,1447.14,4,1,0,5,Mid Value
3445,14592,-35,164,570.46,4,1,0,5,Mid Value
3446,14593,-22,152,617.99,4,1,0,5,Mid Value
3447,14595,-20,102,1740.6,4,1,0,5,Mid Value
3448,14623,-32,135,869.35,4,1,0,5,Mid Value
3449,14626,-9,126,2757.07,4,1,0,5,Mid Value
3450,14629,-4,153,939.21,4,1,0,5,Mid Value
3451,14640,-16,113,2042.15,4,1,0,5,Mid Value
3452,14649,-5,199,1417.29,4,1,0,5,Mid Value
3453,14653,-1,237,1947.55,4,1,0,5,Mid Value
3454,14657,-18,127,838.27,4,1,0,5,Mid Value
3455,14659,-9,259,2456.53,4,1,0,5,Mid Value
3456,14662,-29,168,771.17,4,1,0,5,Mid Value
3457,14675,-16,102,604.75,4,1,0,5,Mid Value
3458,14696,-4,133,2070.97,4,1,0,5,Mid Value
3459,14698,-2,210,1250.76,4,1,0,5,Mid Value
3460,14700,-32,115,2235.3,4,1,0,5,Mid Value
3461,14710,-14,139,606.13,4,1,0,5,Mid Value
3462,14719,-2,238,1592.18,4,1,0,5,Mid Value
3463,14723,-10,278,1158.3,4,1,0,5,Mid Value
3464,14732,-8,149,2686.34,4,1,0,5,Mid Value
3465,14759,-5,102,1625.97,4,1,0,5,Mid Value
3466,14766,-8,137,2423.07,4,1,0,5,Mid Value
3467,14808,-40,256,2175.37,4,1,0,5,Mid Value
3468,14810,-41,255,2087.88,4,1,0,5,Mid Value
3469,14825,-4,121,2226.91,4,1,0,5,Mid Value
3470,14842,-35,158,2456.8,4,1,0,5,Mid Value
3471,14868,-3,147,2939.64,4,1,0,5,Mid Value
3472,14878,-13,124,1485.54,4,1,0,5,Mid Value
3473,14898,-23,119,1228.32,4,1,0,5,Mid Value
3474,14907,-3,168,3478.85,4,1,0,5,Mid Value
3475,14963,-10,198,1487.8,4,1,0,5,Mid Value
3476,14971,-35,160,1116.57,4,1,0,5,Mid Value
3477,15009,-12,182,1261.78,4,1,0,5,Mid Value
3478,15022,-12,135,905.04,4,1,0,5,Mid Value
3479,15024,-10,155,1661.33,4,1,0,5,Mid Value
3480,15031,-4,111,668.14,4,1,0,5,Mid Value
3481,15038,-43,133,665.59,4,1,0,5,Mid Value
3482,15051,-23,143,1391.61,4,1,0,5,Mid Value
3483,15054,-12,114,302.1,4,1,0,5,Mid Value
3484,15058,-25,276,2124.9900000000002,4,1,0,5,Mid Value
3485,15059,-41,239,1325.82,4,1,0,5,Mid Value
3486,15060,-8,121,303.09,4,1,0,5,Mid Value
3487,15065,-38,158,3135.98,4,1,0,5,Mid Value
3488,15089,-10,145,2420.84,4,1,0,5,Mid Value
3489,15093,-18,112,4410.14,4,1,0,5,Mid Value
3490,15106,-18,102,1407.73,4,1,0,5,Mid Value
3491,15114,-30,197,2760.56,4,1,0,5,Mid Value
3492,15123,-7,106,2199.31,4,1,0,5,Mid Value
3493,15157,-4,133,1869.5,4,1,0,5,Mid Value
3494,15172,-9,110,1624.05,4,1,0,5,Mid Value
3495,15203,-26,142,1827.8,4,1,0,5,Mid Value
3496,15214,-2,110,1661.44,4,1,0,5,Mid Value
3497,15271,-7,275,2485.82,4,1,0,5,Mid Value
3498,15298,-2,194,3774.1,4,1,0,5,Mid Value
3499,15351,-12,233,1862.14,4,1,0,5,Mid Value
3500,15365,-26,151,1330.45,4,1,0,5,Mid Value
3501,15373,-8,137,2213.11,4,1,0,5,Mid Value
3502,15376,-40,117,1233.3600000000001,4,1,0,5,Mid Value
3503,15407,-34,153,1056.44,4,1,0,5,Mid Value
3504,15426,-19,300,1429.9,4,1,0,5,Mid Value
3505,15427,-33,306,1483.14,4,1,0,5,Mid Value
3506,15444,-9,219,1418.26,4,1,0,5,Mid Value
3507,15453,-2,286,1388.37,4,1,0,5,Mid Value
3508,15484,-1,189,3563.11,4,1,0,5,Mid Value
3509,15493,-33,299,1967.25,4,1,0,5,Mid Value
3510,15494,-21,125,1299.23,4,1,0,5,Mid Value
3511,15506,-23,164,979.26,4,1,0,5,Mid Value
3512,15511,-12,160,909.23,4,1,0,5,Mid Value
3513,15514,-12,218,2963.19,4,1,0,5,Mid Value
3514,15521,-36,200,2574.65,4,1,0,5,Mid Value
3515,15525,-2,180,811.02,4,1,0,5,Mid Value
3516,15527,-19,166,2348.82,4,1,0,5,Mid Value
3517,15530,-22,108,1502.35,4,1,0,5,Mid Value
3518,15531,-8,228,2007.44,4,1,0,5,Mid Value
3519,15532,-25,263,1517.08,4,1,0,5,Mid Value
3520,15544,-9,261,3542.51,4,1,0,5,Mid Value
3521,15563,-9,117,1319.69,4,1,0,5,Mid Value
3522,15572,-5,215,2552.86,4,1,0,5,Mid Value
3523,15573,-32,104,607.45,4,1,0,5,Mid Value
3524,15584,-24,125,722.61,4,1,0,5,Mid Value
3525,15594,-16,104,1767.53,4,1,0,5,Mid Value
3526,15622,-3,214,3224.53,4,1,0,5,Mid Value
3527,15628,-5,157,2865.64,4,1,0,5,Mid Value
3528,15632,-16,177,3147.31,4,1,0,5,Mid Value
3529,15676,-9,216,3324.09,4,1,0,5,Mid Value
3530,15679,-24,110,781.28,4,1,0,5,Mid Value
3531,15687,-9,168,2981.5,4,1,0,5,Mid Value
3532,15696,-33,177,2644.46,4,1,0,5,Mid Value
3533,15701,-2,237,1542.14,4,1,0,5,Mid Value
3534,15707,-35,214,945.58,4,1,0,5,Mid Value
3535,15708,-41,297,3329.7200000000003,4,1,0,5,Mid Value
3536,15720,-24,128,598.73,4,1,0,5,Mid Value
3537,15750,-3,295,2451.23,4,1,0,5,Mid Value
3538,15755,-1,149,2318.88,4,1,0,5,Mid Value
3539,15787,-26,206,948.05,4,1,0,5,Mid Value
3540,15796,-1,135,2666.61,4,1,0,5,Mid Value
3541,15804,-1,274,3848.55,4,1,0,5,Mid Value
3542,15811,-17,139,2171.32,4,1,0,5,Mid Value
3543,15845,-18,140,3650.87,4,1,0,5,Mid Value
3544,15854,-4,140,2974.65,4,1,0,5,Mid Value
3545,15858,-16,191,1438.85,4,1,0,5,Mid Value
3546,15860,-41,142,977.21,4,1,0,5,Mid Value
3547,15862,-8,147,832.88,4,1,0,5,Mid Value
3548,15872,-15,128,360.93,4,1,0,5,Mid Value
3549,15877,-2,131,440.78,4,1,0,5,Mid Value
3550,15901,-17,116,363.88,4,1,0,5,Mid Value
3551,15906,-20,151,1521.79,4,1,0,5,Mid Value
3552,15907,-4,249,967.45,4,1,0,5,Mid Value
3553,15910,-1,267,1232.18,4,1,0,5,Mid Value
3554,15916,-16,160,1491.24,4,1,0,5,Mid Value
3555,15919,-20,143,639.89,4,1,0,5,Mid Value
3556,15932,-4,119,2461.85,4,1,0,5,Mid Value
3557,15950,-2,103,1705.26,4,1,0,5,Mid Value
3558,15953,-15,103,1634.53,4,1,0,5,Mid Value
3559,15955,-24,185,4389.81,4,1,0,5,Mid Value
3560,15965,-17,122,845.64,4,1,0,5,Mid Value
3561,15974,-39,177,3429.55,4,1,0,5,Mid Value
3562,15983,-22,113,1475.02,4,1,0,5,Mid Value
3563,15984,-3,275,2816.97,4,1,0,5,Mid Value
3564,15987,-12,140,1451.28,4,1,0,5,Mid Value
3565,16003,-30,103,2735.37,4,1,0,5,Mid Value
3566,16005,-12,218,615.39,4,1,0,5,Mid Value
3567,16011,-8,212,3362.71,4,1,0,5,Mid Value
3568,16014,-36,148,653.13,4,1,0,5,Mid Value
3569,16015,-4,184,690.54,4,1,0,5,Mid Value
3570,16016,-3,237,1483.31,4,1,0,5,Mid Value
3571,16019,-2,165,3450.2400000000002,4,1,0,5,Mid Value
3572,16049,-40,312,1111.79,4,1,0,5,Mid Value
3573,16057,-4,134,2140.2200000000003,4,1,0,5,Mid Value
3574,16066,-17,102,1521.87,4,1,0,5,Mid Value
3575,16076,-3,131,2173.53,4,1,0,5,Mid Value
3576,16085,-23,167,981.51,4,1,0,5,Mid Value
3577,16115,-10,284,1667.97,4,1,0,5,Mid Value
3578,16143,-3,118,2419.84,4,1,0,5,Mid Value
3579,16145,-9,237,3741.98,4,1,0,5,Mid Value
3580,16150,-39,136,1906.07,4,1,0,5,Mid Value
3581,16156,-9,139,3024.62,4,1,0,5,Mid Value
3582,16186,-23,219,3991.94,4,1,0,5,Mid Value
3583,16200,-4,179,1080.6200000000001,4,1,0,5,Mid Value
3584,16201,-3,115,1821.52,4,1,0,5,Mid Value
3585,16240,-8,142,3693.81,4,1,0,5,Mid Value
3586,16242,-8,295,3598.26,4,1,0,5,Mid Value
3587,16253,-32,124,3665.62,4,1,0,5,Mid Value
3588,16255,-17,274,2609.3,4,1,0,5,Mid Value
3589,16261,-17,124,746.83,4,1,0,5,Mid Value
3590,16271,-3,134,1423.29,4,1,0,5,Mid Value
3591,16279,-21,109,1496.68,4,1,0,5,Mid Value
3592,16283,-6,168,1531.51,4,1,0,5,Mid Value
3593,16284,-31,109,823.97,4,1,0,5,Mid Value
3594,16293,-9,120,2236.7400000000002,4,1,0,5,Mid Value
3595,16332,-28,154,1583.2,4,1,0,5,Mid Value
3596,16348,-32,235,1469.45,4,1,0,5,Mid Value
3597,16358,-1,110,2024.95,4,1,0,5,Mid Value
3598,16361,-10,106,896.66,4,1,0,5,Mid Value
3599,16367,-37,130,804.49,4,1,0,5,Mid Value
3600,16369,-18,118,1553.66,4,1,0,5,Mid Value
3601,16376,-9,128,977.52,4,1,0,5,Mid Value
3602,16379,-4,109,2131.9,4,1,0,5,Mid Value
3603,16401,-1,198,4061.24,4,1,0,5,Mid Value
3604,16407,-13,172,2126.93,4,1,0,5,Mid Value
3605,16409,-36,232,2028.88,4,1,0,5,Mid Value
3606,16434,-29,109,1522.25,4,1,0,5,Mid Value
3607,16438,-6,132,798.35,4,1,0,5,Mid Value
3608,16440,-8,282,3640.67,4,1,0,5,Mid Value
3609,16442,-2,174,616.79,4,1,0,5,Mid Value
3610,16458,-3,202,3482.7400000000002,4,1,0,5,Mid Value
3611,16460,-28,135,814.72,4,1,0,5,Mid Value
3612,16464,-20,236,1314.68,4,1,0,5,Mid Value
3613,16466,-34,148,1603.46,4,1,0,5,Mid Value
3614,16469,-24,182,650.43,4,1,0,5,Mid Value
3615,16511,-22,169,950.26,4,1,0,5,Mid Value
3616,16533,-19,181,1026.94,4,1,0,5,Mid Value
3617,16570,-9,133,3622.95,4,1,0,5,Mid Value
3618,16571,-3,106,1285.22,4,1,0,5,Mid Value
3619,16592,-4,222,4073.28,4,1,0,5,Mid Value
3620,16607,-18,174,3038.67,4,1,0,5,Mid Value
3621,16626,-1,184,4379.65,4,1,0,5,Mid Value
3622,16628,-30,119,2183.04,4,1,0,5,Mid Value
3623,16633,-17,153,2878.15,4,1,0,5,Mid Value
3624,16655,-18,261,3794.52,4,1,0,5,Mid Value
3625,16657,-10,208,933.62,4,1,0,5,Mid Value
3626,16669,-24,161,1370.8700000000001,4,1,0,5,Mid Value
3627,16670,-17,262,4022.46,4,1,0,5,Mid Value
3628,16678,-3,170,3013.83,4,1,0,5,Mid Value
3629,16706,-37,123,531.35,4,1,0,5,Mid Value
3630,16717,-9,236,3278.36,4,1,0,5,Mid Value
3631,16719,-15,203,1773.92,4,1,0,5,Mid Value
3632,16726,-26,185,1382.02,4,1,0,5,Mid Value
3633,16743,-29,193,2191.84,4,1,0,5,Mid Value
3634,16744,-11,242,1304.76,4,1,0,5,Mid Value
3635,16771,-33,255,2246.81,4,1,0,5,Mid Value
3636,16775,-10,158,1695.66,4,1,0,5,Mid Value
3637,16782,-10,197,2242.25,4,1,0,5,Mid Value
3638,16794,-1,287,1201.51,4,1,0,5,Mid Value
3639,16800,-11,164,1201.49,4,1,0,5,Mid Value
3640,16809,-23,150,912.74,4,1,0,5,Mid Value
3641,16818,-11,191,3317.97,4,1,0,5,Mid Value
3642,16837,-31,166,3167.73,4,1,0,5,Mid Value
3643,16841,-37,117,1774.62,4,1,0,5,Mid Value
3644,16869,-23,129,805.62,4,1,0,5,Mid Value
3645,16871,-22,139,2761.4900000000002,4,1,0,5,Mid Value
3646,16877,-12,159,853.72,4,1,0,5,Mid Value
3647,16880,-31,178,1519.08,4,1,0,5,Mid Value
3648,16891,-2,203,809.7,4,1,0,5,Mid Value
3649,16898,-26,163,444.46,4,1,0,5,Mid Value
3650,16899,-8,125,1281.56,4,1,0,5,Mid Value
3651,16905,-5,209,3085.48,4,1,0,5,Mid Value
3652,16907,-29,151,981.65,4,1,0,5,Mid Value
3653,16912,-23,105,2528.67,4,1,0,5,Mid Value
3654,16916,-24,143,576.26,4,1,0,5,Mid Value
3655,16938,-9,242,1903.13,4,1,0,5,Mid Value
3656,16942,-13,283,1894.11,4,1,0,5,Mid Value
3657,16945,-22,249,4345.5,4,1,0,5,Mid Value
3658,16983,-13,149,1920.2,4,1,0,5,Mid Value
3659,16987,-3,129,1625.05,4,1,0,5,Mid Value
3660,17001,-1,169,3989.57,4,1,0,5,Mid Value
3661,17015,-29,217,1842.56,4,1,0,5,Mid Value
3662,17019,-11,234,1272.61,4,1,0,5,Mid Value
3663,17043,-32,102,1735.18,4,1,0,5,Mid Value
3664,17068,-12,297,4531.34,4,1,0,5,Mid Value
3665,17069,-28,154,2655.2200000000003,4,1,0,5,Mid Value
3666,17071,-9,148,2385.48,4,1,0,5,Mid Value
3667,17073,-18,174,1446.09,4,1,0,5,Mid Value
3668,17084,-35,162,2949.75,4,1,0,5,Mid Value
3669,17088,-28,115,1991.01,4,1,0,5,Mid Value
3670,17091,-3,198,3802.81,4,1,0,5,Mid Value
3671,17097,-2,213,937.92,4,1,0,5,Mid Value
3672,17109,-29,121,869.6800000000001,4,1,0,5,Mid Value
3673,17114,-6,135,747.22,4,1,0,5,Mid Value
3674,17131,-5,134,2463.17,4,1,0,5,Mid Value
3675,17159,-22,102,1534.73,4,1,0,5,Mid Value
3676,17160,-31,229,3518.03,4,1,0,5,Mid Value
3677,17162,-29,105,1707.21,4,1,0,5,Mid Value
3678,17164,-33,145,2466.4,4,1,0,5,Mid Value
3679,17191,-28,237,2095.13,4,1,0,5,Mid Value
3680,17203,-36,152,3563.85,4,1,0,5,Mid Value
3681,17211,-27,213,2299.67,4,1,0,5,Mid Value
3682,17213,-40,164,2741.08,4,1,0,5,Mid Value
3683,17218,-4,274,1960.72,4,1,0,5,Mid Value
3684,17228,-16,208,1906.09,4,1,0,5,Mid Value
3685,17236,-13,105,916.13,4,1,0,5,Mid Value
3686,17254,-5,112,272.44,4,1,0,5,Mid Value
3687,17272,-42,116,2144.53,4,1,0,5,Mid Value
3688,17287,-26,124,1064.11,4,1,0,5,Mid Value
3689,17288,-9,142,1419.73,4,1,0,5,Mid Value
3690,17289,-32,112,936.16,4,1,0,5,Mid Value
3691,17290,-4,102,525.24,4,1,0,5,Mid Value
3692,17293,-8,135,1875.1100000000001,4,1,0,5,Mid Value
3693,17314,-25,136,2514.76,4,1,0,5,Mid Value
3694,17321,-8,107,700.86,4,1,0,5,Mid Value
3695,17323,-15,204,908.99,4,1,0,5,Mid Value
3696,17348,-15,215,1159.52,4,1,0,5,Mid Value
3697,17360,-17,132,585.79,4,1,0,5,Mid Value
3698,17368,-23,128,1349.52,4,1,0,5,Mid Value
3699,17372,-41,253,1342.68,4,1,0,5,Mid Value
3700,17419,-11,208,4200.97,4,1,0,5,Mid Value
3701,17422,-16,135,1853.1299999999999,4,1,0,5,Mid Value
3702,17434,-2,138,2333.42,4,1,0,5,Mid Value
3703,17442,-29,140,2210.2599999999998,4,1,0,5,Mid Value
3704,17449,-2,279,2504.86,4,1,0,5,Mid Value
3705,17451,-1,107,1648.95,4,1,0,5,Mid Value
3706,17459,-43,111,657.3,4,1,0,5,Mid Value
3707,17461,-23,111,757.46,4,1,0,5,Mid Value
3708,17463,-16,219,1881.36,4,1,0,5,Mid Value
3709,17491,-1,110,3541.92,4,1,0,5,Mid Value
3710,17512,-29,106,2920.04,4,1,0,5,Mid Value
3711,17516,-15,137,768.08,4,1,0,5,Mid Value
3712,17528,-1,260,3540.1,4,1,0,5,Mid Value
3713,17545,-43,145,645.96,4,1,0,5,Mid Value
3714,17555,-20,106,483.26,4,1,0,5,Mid Value
3715,17566,-8,152,901.21,4,1,0,5,Mid Value
3716,17567,-7,177,4012.56,4,1,0,5,Mid Value
3717,17590,-2,201,1479.22,4,1,0,5,Mid Value
3718,17593,-4,215,3911.56,4,1,0,5,Mid Value
3719,17596,-23,270,2827.93,4,1,0,5,Mid Value
3720,17609,-41,238,1103.92,4,1,0,5,Mid Value
3721,17629,-6,124,1784.12,4,1,0,5,Mid Value
3722,17634,-36,297,2361.9700000000003,4,1,0,5,Mid Value
3723,17644,-1,169,2768.98,4,1,0,5,Mid Value
3724,17651,-12,239,3886.67,4,1,0,5,Mid Value
3725,17659,-4,161,2954.75,4,1,0,5,Mid Value
3726,17673,-1,228,1622.22,4,1,0,5,Mid Value
3727,17682,-10,119,2459.33,4,1,0,5,Mid Value
3728,17685,-17,130,3191.53,4,1,0,5,Mid Value
3729,17696,-38,126,2201.05,4,1,0,5,Mid Value
3730,17700,-17,146,2508.89,4,1,0,5,Mid Value
3731,17705,-3,108,1781.12,4,1,0,5,Mid Value
3732,17725,-16,198,3371.13,4,1,0,5,Mid Value
3733,17728,-4,169,2515.68,4,1,0,5,Mid Value
3734,17744,-4,137,2291.08,4,1,0,5,Mid Value
3735,17750,-5,193,1797.57,4,1,0,5,Mid Value
3736,17768,-8,105,2273.1800000000003,4,1,0,5,Mid Value
3737,17777,-25,194,665.86,4,1,0,5,Mid Value
3738,17790,-27,190,1965.55,4,1,0,5,Mid Value
3739,17797,-22,111,780.43,4,1,0,5,Mid Value
3740,17800,-37,104,1199.01,4,1,0,5,Mid Value
3741,17812,-13,141,732.16,4,1,0,5,Mid Value
3742,17827,-5,220,1995.46,4,1,0,5,Mid Value
3743,17837,-42,172,1560.53,4,1,0,5,Mid Value
3744,17838,-27,137,2312.7,4,1,0,5,Mid Value
3745,17861,-3,223,2059.2,4,1,0,5,Mid Value
3746,17864,-13,102,597.5,4,1,0,5,Mid Value
3747,17870,-2,280,1889.4,4,1,0,5,Mid Value
3748,17883,-3,145,671.77,4,1,0,5,Mid Value
3749,17884,-4,117,717.45,4,1,0,5,Mid Value
3750,17886,-32,109,899.61,4,1,0,5,Mid Value
3751,17961,-21,249,1296.44,4,1,0,5,Mid Value
3752,17964,-32,104,471.7,4,1,0,5,Mid Value
3753,17974,-25,179,740.79,4,1,0,5,Mid Value
3754,17975,-15,297,4393.61,4,1,0,5,Mid Value
3755,17979,-36,147,737.81,4,1,0,5,Mid Value
3756,18016,-32,123,1483.56,4,1,0,5,Mid Value
3757,18022,-36,191,668.11,4,1,0,5,Mid Value
3758,18034,-22,112,422.88,4,1,0,5,Mid Value
3759,18043,-25,121,559.51,4,1,0,5,Mid Value
3760,18044,-4,128,2085.65,4,1,0,5,Mid Value
3761,18065,-6,138,2380.08,4,1,0,5,Mid Value
3762,18075,-23,153,2538.7200000000003,4,1,0,5,Mid Value
3763,18077,-8,227,2633.0099999999998,4,1,0,5,Mid Value
3764,18096,-12,213,911.15,4,1,0,5,Mid Value
3765,18097,-8,109,2692.85,4,1,0,5,Mid Value
3766,18125,-30,197,1141.34,4,1,0,5,Mid Value
3767,18145,-13,221,2861.55,4,1,0,5,Mid Value
3768,18156,-13,140,734.94,4,1,0,5,Mid Value
3769,18180,-5,119,1843.75,4,1,0,5,Mid Value
3770,18210,-2,134,2621.38,4,1,0,5,Mid Value
3771,18219,-3,115,2019.77,4,1,0,5,Mid Value
3772,18241,-10,105,2058.09,4,1,0,5,Mid Value
3773,18245,-7,177,2507.56,4,1,0,5,Mid Value
3774,18257,-39,123,2265.38,4,1,0,5,Mid Value
3775,18272,-3,170,3064.78,4,1,0,5,Mid Value
3776,12360,-52,129,2662.06,3,1,0,4,Mid Value
3777,12370,-51,167,3545.69,3,1,0,4,Mid Value
3778,12456,-44,129,3153.89,3,1,0,4,Mid Value
3779,12502,-96,147,3723.87,3,1,0,4,Mid Value
3780,12520,-79,155,2582.51,3,1,0,4,Mid Value
3781,12556,-50,121,603.71,3,1,0,4,Mid Value
3782,12607,-58,202,3.552713678800501e-15,3,1,0,4,Mid Value
3783,12633,-59,103,2140.63,3,1,0,4,Mid Value
3784,12836,-59,175,2612.86,3,1,0,4,Mid Value
3785,12843,-66,108,1680.76,3,1,0,4,Mid Value
3786,12854,-79,115,1289.15,3,1,0,4,Mid Value
3787,12940,-46,103,876.29,3,1,0,4,Mid Value
3788,12965,-89,109,771.91,3,1,0,4,Mid Value
3789,13015,-53,176,3346.28,3,1,0,4,Mid Value
3790,13124,-90,235,3866.33,3,1,0,4,Mid Value
3791,13134,-73,105,1740.63,3,1,0,4,Mid Value
3792,13136,-50,139,2545.38,3,1,0,4,Mid Value
3793,13141,-85,136,2385.8,3,1,0,4,Mid Value
3794,13208,-59,150,1205.9,3,1,0,4,Mid Value
3795,13224,-60,109,2150.85,3,1,0,4,Mid Value
3796,13317,-64,135,2140.07,3,1,0,4,Mid Value
3797,13320,-70,110,1491.7,3,1,0,4,Mid Value
3798,13334,-82,268,3536.82,3,1,0,4,Mid Value
3799,13344,-68,119,2543.72,3,1,0,4,Mid Value
3800,13373,-61,158,3312.25,3,1,0,4,Mid Value
3801,13422,-51,128,2601.55,3,1,0,4,Mid Value
3802,13481,-46,112,1776.81,3,1,0,4,Mid Value
3803,13505,-68,227,4282.88,3,1,0,4,Mid Value
3804,13517,-60,143,2109.07,3,1,0,4,Mid Value
3805,13548,-96,124,682.41,3,1,0,4,Mid Value
3806,13552,-66,121,3539.53,3,1,0,4,Mid Value
3807,13555,-74,136,4149.28,3,1,0,4,Mid Value
3808,13593,-108,129,1990.28,3,1,0,4,Mid Value
3809,13725,-50,118,1809.81,3,1,0,4,Mid Value
3810,13764,-71,208,1521.76,3,1,0,4,Mid Value
3811,13771,-64,120,2631.7,3,1,0,4,Mid Value
3812,13842,-59,206,3385.62,3,1,0,4,Mid Value
3813,13875,-54,104,1786.79,3,1,0,4,Mid Value
3814,13901,-72,149,2867.2,3,1,0,4,Mid Value
3815,13908,-80,126,2347.05,3,1,0,4,Mid Value
3816,13911,-57,148,2580.91,3,1,0,4,Mid Value
3817,14107,-52,124,2688.48,3,1,0,4,Mid Value
3818,14175,-51,164,3108.06,3,1,0,4,Mid Value
3819,14210,-91,103,1900.89,3,1,0,4,Mid Value
3820,14211,-53,118,2208.3,3,1,0,4,Mid Value
3821,14224,-110,118,1050.12,3,1,0,4,Mid Value
3822,14257,-51,107,3087.27,3,1,0,4,Mid Value
3823,14305,-71,110,1803.76,3,1,0,4,Mid Value
3824,14307,-89,180,2995.72,3,1,0,4,Mid Value
3825,14341,-45,130,2166.38,3,1,0,4,Mid Value
3826,14451,-60,109,662.59,3,1,0,4,Mid Value
3827,14462,-64,246,1965.9,3,1,0,4,Mid Value
3828,14472,-104,281,1936.84,3,1,0,4,Mid Value
3829,14504,-47,107,673.26,3,1,0,4,Mid Value
3830,14529,-60,229,620.04,3,1,0,4,Mid Value
3831,14541,-59,111,1461.65,3,1,0,4,Mid Value
3832,14565,-96,129,3073.77,3,1,0,4,Mid Value
3833,14639,-52,175,2952.34,3,1,0,4,Mid Value
